Company,Year,Department,Allocated_Budget
Company_4,2007,Security,14175616.0
Company_4,2007,Customer Success,15763135.52
Company_4,2007,Business Intelligence,6509457.94
Company_4,2007,Operations,7566120.7
Company_4,2007,Legal,21888958.48
Company_4,2008,R&D,14272241.91
Company_4,2008,HR,15204589.48
Company_4,2008,Marketing,17647323.95
Company_4,2008,IT Support,8678065.12
Company_4,2008,Product Development,8560717.21
Company_4,2008,Sales,10822736.09
Company_4,2008,Finance,17387452.94
Company_4,2008,Security,17638611.32
Company_4,2008,Customer Success,18059383.09
Company_4,2008,Business Intelligence,6482284.4
Company_4,2008,Operations,8467831.09
Company_4,2008,Legal,11087095.76
Company_4,2009,R&D,13455594.99
Company_4,2009,HR,3644115.31
Company_4,2009,Marketing,7276635.29
Company_4,2009,IT Support,7920527.34
Company_4,2009,Product Development,12994564.56
Company_4,2009,Sales,9541781.74
Company_4,2009,Finance,10348025.62
Company_4,2009,Security,12929396.46
Company_4,2009,Customer Success,13966517.65
Company_4,2009,Business Intelligence,9030736.63
Company_4,2009,Operations,13896861.63
Company_4,2009,Legal,14077466.9
Company_4,2010,R&D,7948669.44
Company_4,2010,HR,15823663.4
Company_4,2010,Marketing,17668128.05
Company_4,2010,IT Support,6582646.38
Company_4,2010,Product Development,8270683.8
Company_4,2010,Sales,22659287.77
Company_4,2010,Finance,25315309.2
Company_4,2010,Security,15619278.51
Company_4,2010,Customer Success,9965920.37
Company_4,2010,Business Intelligence,6310668.11
Company_4,2010,Operations,15122426.75
Company_4,2010,Legal,24452762.22
Company_4,2011,R&D,18170348.22
Company_4,2011,HR,17560305.42
Company_4,2011,Marketing,9021640.67
Company_4,2011,IT Support,18990279.67
Company_4,2011,Product Development,17412625.44
Company_4,2011,Sales,10221095.76
Company_4,2011,Finance,19121051.79
Company_4,2011,Security,4035215.51
Company_4,2011,Customer Success,19030724.1
Company_4,2011,Business Intelligence,9733285.93
Company_4,2011,Operations,13077087.57
Company_4,2011,Legal,6809271.68
Company_4,2012,R&D,5511638.5
Company_4,2012,HR,17392469.84
Company_4,2012,Marketing,8959662.8
Company_4,2012,IT Support,8269804.48
Company_4,2012,Product Development,9481751.76
Company_4,2012,Sales,12811467.64
Company_4,2012,Finance,10457532.85
Company_4,2012,Security,10866733.5
Company_4,2012,Customer Success,17966919.64
Company_4,2012,Business Intelligence,4614988.19
Company_4,2012,Operations,14508481.09
Company_4,2012,Legal,5610565.24
Company_4,2013,R&D,5500089.14
Company_4,2013,HR,3906074.56
Company_4,2013,Marketing,18506852.49
Company_4,2013,IT Support,9812009.5
Company_4,2013,Product Development,9515372.64
Company_4,2013,Sales,15728482.08
Company_4,2013,Finance,17317705.93
Company_4,2013,Security,14819427.01
Company_4,2013,Customer Success,5016265.6
Company_4,2013,Business Intelligence,7749315.3
Company_4,2013,Operations,16338365.9
Company_4,2013,Legal,11473828.93
Company_4,2014,R&D,22392924.12
Company_4,2014,HR,23498057.4
Company_4,2014,Marketing,14886814.58
Company_4,2014,IT Support,5532606.98
Company_4,2014,Product Development,24718359.87
Company_4,2014,Sales,11766989.96
Company_4,2014,Finance,21694794.49
Company_4,2014,Security,24510108.27
Company_4,2014,Customer Success,25595272.42
Company_4,2014,Business Intelligence,16851245.62
Company_4,2014,Operations,5474346.04
Company_4,2014,Legal,7968331.08
Company_4,2015,R&D,12823312.74
Company_4,2015,HR,6255126.37
Company_4,2015,Marketing,13432994.96
Company_4,2015,IT Support,12014962.82
Company_4,2015,Product Development,15016910.59
Company_4,2015,Sales,7620036.59
Company_4,2015,Finance,6877193.52
Company_4,2015,Security,11204222.72
Company_4,2015,Customer Success,5921062.76
Company_4,2015,Business Intelligence,14493942.52
Company_4,2015,Operations,14516289.47
Company_4,2015,Legal,5404420.16
Company_4,2016,R&D,12903237.84
Company_4,2016,HR,16859293.55
Company_4,2016,Marketing,19016214.4
Company_4,2016,IT Support,9723551.46
Company_4,2016,Product Development,14355289.44
Company_4,2016,Sales,25118581.96
Company_4,2016,Finance,9194539.07
Company_4,2016,Security,19539498.54
Company_4,2016,Customer Success,25024023.82
Company_4,2016,Business Intelligence,21740573.94
Company_4,2016,Operations,6698894.14
Company_4,2016,Legal,9886303.51
Company_4,2017,R&D,8349093.3
Company_4,2017,HR,13410690.11
Company_4,2017,Marketing,16693389.79
Company_4,2017,IT Support,15789316.6
Company_4,2017,Product Development,16294971.12
Company_4,2017,Sales,19694948.61
Company_4,2017,Finance,8329392.39
Company_4,2017,Security,16790704.35
Company_4,2017,Customer Success,11626024.67
Company_4,2017,Business Intelligence,15416934.98
Company_4,2017,Operations,19139805.73
Company_4,2017,Legal,6071487.81
Company_4,2018,R&D,18767578.69
Company_4,2018,HR,20707615.36
Company_4,2018,Marketing,5203758.49
Company_4,2018,IT Support,20105585.7
Company_4,2018,Product Development,17536520.09
Company_4,2018,Sales,9594892.38
Company_4,2018,Finance,4405038.98
Company_4,2018,Security,16950817.49
Company_4,2018,Customer Success,14737753.3
Company_4,2018,Business Intelligence,10890552.88
Company_4,2018,Operations,17439160.41
Company_4,2018,Legal,20687340.83
Company_4,2019,R&D,14981184.56
Company_4,2019,HR,9683023.55
Company_4,2019,Marketing,15604924.73
Company_4,2019,IT Support,19282516.04
Company_4,2019,Product Development,10477403.8
Company_4,2019,Sales,6587762.48
Company_4,2019,Finance,21050115.42
Company_4,2019,Security,13218997.17
Company_4,2019,Customer Success,16396071.79
Company_4,2019,Business Intelligence,15407696.08
Company_4,2019,Operations,15655918.24
Company_4,2019,Legal,18998999.31
Company_4,2020,R&D,25536000.9
Company_4,2020,HR,14633463.53
Company_4,2020,Marketing,14908069.44
Company_4,2020,IT Support,12640639.47
Company_4,2020,Product Development,21083964.86
Company_4,2020,Sales,11577984.47
Company_4,2020,Finance,6692310.38
Company_4,2020,Security,8927569.94
Company_4,2020,Customer Success,6614913.11
Company_4,2020,Business Intelligence,6253176.06
Company_4,2020,Operations,21003389.09
Company_4,2020,Legal,13578482.02
Company_4,2021,R&D,22217212.64
Company_4,2021,HR,16236611.53
Company_4,2021,Marketing,27335482.37
Company_4,2021,IT Support,27635535.01
Company_4,2021,Product Development,24899158.44
Company_4,2021,Sales,14074039.99
Company_4,2021,Finance,10909284.88
Company_4,2021,Security,16278813.0
Company_4,2021,Customer Success,20328903.0
Company_4,2021,Business Intelligence,6679297.2
Company_4,2021,Operations,6431145.01
Company_4,2021,Legal,6189066.79
Company_4,2022,R&D,15975269.74
Company_4,2022,HR,6530166.54
Company_4,2022,Marketing,12191533.93
Company_4,2022,IT Support,7710490.59
Company_4,2022,Product Development,8687240.99
Company_4,2022,Sales,14226230.65
Company_4,2022,Finance,12881061.43
Company_4,2022,Security,13372075.2
Company_4,2022,Customer Success,13158976.04
Company_4,2022,Business Intelligence,6929432.19
Company_4,2022,Operations,14422913.84
Company_4,2022,Legal,5380512.24
Company_4,2023,R&D,11309283.77
Company_4,2023,HR,6193599.7
Company_4,2023,Marketing,7237182.92
Company_4,2023,IT Support,17144697.44
Company_4,2023,Product Development,16650421.48
Company_4,2023,Sales,12292623.26
Company_4,2023,Finance,16021586.43
Company_4,2023,Security,16387335.55
Company_4,2023,Customer Success,9706114.37
Company_4,2023,Business Intelligence,6269083.48
Company_4,2023,Operations,17377554.82
Company_4,2023,Legal,10015074.84
Company_4,2024,R&D,21523044.78
Company_4,2024,HR,5480498.91
Company_4,2024,Marketing,8777158.43
Company_4,2024,IT Support,21286071.64
Company_4,2024,Product Development,15892035.25
Company_4,2024,Sales,22568923.55
Company_4,2024,Finance,8146441.56
Company_4,2024,Security,13591062.16
Company_4,2024,Customer Success,15571638.23
Company_4,2024,Business Intelligence,18248740.95
Company_4,2024,Operations,18081992.83
Company_4,2024,Legal,7734010.61
Company_5,2005,R&D,14230894.25
Company_5,2005,HR,10519261.83
Company_5,2005,Marketing,3253378.99
Company_5,2005,IT Support,7103089.28
Company_5,2005,Product Development,6183724.37
Company_5,2005,Sales,5854324.46
Company_5,2005,Finance,4640831.04
Company_5,2005,Security,11849042.11
Company_5,2005,Customer Success,9217218.53
Company_5,2005,Business Intelligence,6021760.25
Company_5,2005,Operations,9938207.23
Company_5,2005,Legal,9315601.59
Company_5,2006,R&D,3666400.12
Company_5,2006,HR,7444914.72
Company_5,2006,Marketing,6697969.72
Company_5,2006,IT Support,3845871.28
Company_5,2006,Product Development,5502251.1
Company_5,2006,Sales,5036218.76
Company_5,2006,Finance,8760357.63
Company_5,2006,Security,8058718.56
Company_5,2006,Customer Success,5990936.35
Company_5,2006,Business Intelligence,8177212.73
Company_5,2006,Operations,9643186.72
Company_5,2006,Legal,4895401.93
Company_5,2007,R&D,8688275.62
Company_5,2007,HR,3793987.34
Company_5,2007,Marketing,4037277.11
Company_5,2007,IT Support,7689927.99
Company_5,2007,Product Development,10680642.43
Company_5,2007,Sales,5976026.35
Company_5,2007,Finance,10493266.51
Company_5,2007,Security,11042319.48
Company_5,2007,Customer Success,11975640.41
Company_5,2007,Business Intelligence,8391204.59
Company_5,2007,Operations,8499713.01
Company_5,2007,Legal,5545023.85
Company_5,2008,R&D,8458402.36
Company_5,2008,HR,2245085.18
Company_5,2008,Marketing,6397495.63
Company_5,2008,IT Support,7696695.64
Company_5,2008,Product Development,2493423.41
Company_5,2008,Sales,7675215.75
Company_5,2008,Finance,6177029.31
Company_5,2008,Security,7943488.39
Company_5,2008,Customer Success,7684299.81
Company_5,2008,Business Intelligence,4568215.71
Company_5,2008,Operations,6729671.84
Company_5,2008,Legal,3044257.24
Company_5,2009,R&D,3601950.21
Company_5,2009,HR,5753872.55
Company_5,2009,Marketing,2762875.06
Company_5,2009,IT Support,7561831.53
Company_5,2009,Product Development,3809690.66
Company_5,2009,Sales,3724325.18
Company_5,2009,Finance,8226559.69
Company_5,2009,Security,4274462.39
Company_5,2009,Customer Success,10252840.73
Company_5,2009,Business Intelligence,4227883.18
Company_5,2009,Operations,2655632.78
Company_5,2009,Legal,6738393.39
Company_5,2010,R&D,4642791.63
Company_5,2010,HR,6399245.69
Company_5,2010,Marketing,5359463.49
Company_5,2010,IT Support,5695834.35
Company_5,2010,Product Development,8320021.89
Company_5,2010,Sales,7895778.35
Company_5,2010,Finance,2354238.72
Company_5,2010,Security,6527599.42
Company_5,2010,Customer Success,5923144.57
Company_5,2010,Business Intelligence,7833845.35
Company_5,2010,Operations,3974369.78
Company_5,2010,Legal,4829826.74
Company_5,2011,R&D,6422982.09
Company_5,2011,HR,4542317.89
Company_5,2011,Marketing,10143221.13
Company_5,2011,IT Support,12288239.65
Company_5,2011,Product Development,8145880.45
Company_5,2011,Sales,11766328.75
Company_5,2011,Finance,3795292.13
Company_5,2011,Security,3879526.45
Company_5,2011,Customer Success,11987853.81
Company_5,2011,Business Intelligence,5173351.53
Company_5,2011,Operations,6442439.34
Company_5,2011,Legal,5747394.65
Company_5,2012,R&D,5080684.56
Company_5,2012,HR,3080497.11
Company_5,2012,Marketing,5590289.18
Company_5,2012,IT Support,6237374.33
Company_5,2012,Product Development,4402912.68
Company_5,2012,Sales,6249412.37
Company_5,2012,Finance,3294929.42
Company_5,2012,Security,5141938.06
Company_5,2012,Customer Success,6135347.84
Company_5,2012,Business Intelligence,2313971.38
Company_5,2012,Operations,5784169.61
Company_5,2012,Legal,6176687.35
Company_5,2013,R&D,2951033.57
Company_5,2013,HR,7795530.37
Company_5,2013,Marketing,8179476.57
Company_5,2013,IT Support,9332159.28
Company_5,2013,Product Development,7358695.46
Company_5,2013,Sales,5113394.64
Company_5,2013,Finance,4455572.47
Company_5,2013,Security,9136057.62
Company_5,2013,Customer Success,6417306.06
Company_5,2013,Business Intelligence,3812795.4
Company_5,2013,Operations,8082406.3
Company_5,2013,Legal,5083735.29
Company_5,2014,R&D,5438512.14
Company_5,2014,HR,5122681.29
Company_5,2014,Marketing,7832317.02
Company_5,2014,IT Support,7153661.74
Company_5,2014,Product Development,6901898.67
Company_5,2014,Sales,4003694.87
Company_5,2014,Finance,5008896.93
Company_5,2014,Security,4696976.72
Company_5,2014,Customer Success,4113853.8
Company_5,2014,Business Intelligence,3050720.55
Company_5,2014,Operations,6670330.93
Company_5,2014,Legal,4087934.02
Company_5,2015,R&D,7958449.58
Company_5,2015,HR,7549956.44
Company_5,2015,Marketing,5324076.81
Company_5,2015,IT Support,2514525.58
Company_5,2015,Product Development,8237953.27
Company_5,2015,Sales,9514134.89
Company_5,2015,Finance,7247712.46
Company_5,2015,Security,4936603.04
Company_5,2015,Customer Success,2908951.6
Company_5,2015,Business Intelligence,9308425.24
Company_5,2015,Operations,2914373.71
Company_5,2015,Legal,8033807.63
Company_5,2016,R&D,15148980.46
Company_5,2016,HR,3455973.45
Company_5,2016,Marketing,4395711.91
Company_5,2016,IT Support,4327165.97
Company_5,2016,Product Development,14648380.62
Company_5,2016,Sales,13884971.89
Company_5,2016,Finance,11471765.72
Company_5,2016,Security,8135923.18
Company_5,2016,Customer Success,4250001.02
Company_5,2016,Business Intelligence,3966711.66
Company_5,2016,Operations,6626421.43
Company_5,2016,Legal,5491259.54
Company_5,2017,R&D,8194312.73
Company_5,2017,HR,4584847.68
Company_5,2017,Marketing,4777610.03
Company_5,2017,IT Support,13642146.36
Company_5,2017,Product Development,2889392.44
Company_5,2017,Sales,9092294.24
Company_5,2017,Finance,9401663.82
Company_5,2017,Security,9558387.19
Company_5,2017,Customer Success,4704628.25
Company_5,2017,Business Intelligence,13351567.69
Company_5,2017,Operations,2930584.81
Company_5,2017,Legal,8302162.44
Company_5,2018,R&D,10098941.4
Company_5,2018,HR,4602986.63
Company_5,2018,Marketing,11330305.48
Company_5,2018,IT Support,5829975.81
Company_5,2018,Product Development,9704383.75
Company_5,2018,Sales,4715901.22
Company_5,2018,Finance,3272481.9
Company_5,2018,Security,14785786.11
Company_5,2018,Customer Success,13680842.63
Company_5,2018,Business Intelligence,3352209.09
Company_5,2018,Operations,3781194.92
Company_5,2018,Legal,7376768.44
Company_5,2019,R&D,12158504.4
Company_5,2019,HR,5706750.9
Company_5,2019,Marketing,11982398.32
Company_5,2019,IT Support,5590520.22
Company_5,2019,Product Development,3428260.68
Company_5,2019,Sales,3550966.22
Company_5,2019,Finance,3951741.41
Company_5,2019,Security,6670687.0
Company_5,2019,Customer Success,3031823.26
Company_5,2019,Business Intelligence,11269074.2
Company_5,2019,Operations,6000956.81
Company_5,2019,Legal,8881853.41
Company_5,2020,R&D,3587361.04
Company_5,2020,HR,4371502.14
Company_5,2020,Marketing,6682652.66
Company_5,2020,IT Support,8510887.77
Company_5,2020,Product Development,5973417.02
Company_5,2020,Sales,8518318.57
Company_5,2020,Finance,6178494.92
Company_5,2020,Security,3613408.27
Company_5,2020,Customer Success,9433918.72
Company_5,2020,Business Intelligence,7145724.73
Company_5,2020,Operations,9168086.26
Company_5,2020,Legal,4080385.53
Company_5,2021,R&D,8004686.48
Company_5,2021,HR,9884027.76
Company_5,2021,Marketing,8796411.86
Company_5,2021,IT Support,11867063.57
Company_5,2021,Product Development,6179766.05
Company_5,2021,Sales,9271766.18
Company_5,2021,Finance,6912958.35
Company_5,2021,Security,2994496.34
Company_5,2021,Customer Success,8806765.46
Company_5,2021,Business Intelligence,12286486.43
Company_5,2021,Operations,9312611.21
Company_5,2021,Legal,3172924.22
Company_5,2022,R&D,9157524.44
Company_5,2022,HR,2925397.79
Company_5,2022,Marketing,8707908.87
Company_5,2022,IT Support,10262147.57
Company_5,2022,Product Development,4551817.93
Company_5,2022,Sales,10204351.74
Company_5,2022,Finance,4578857.71
Company_5,2022,Security,12691110.93
Company_5,2022,Customer Success,10050929.72
Company_5,2022,Business Intelligence,5633761.94
Company_5,2022,Operations,9684456.41
Company_5,2022,Legal,6617232.32
Company_5,2023,R&D,4004931.49
Company_5,2023,HR,4914622.88
Company_5,2023,Marketing,7302360.22
Company_5,2023,IT Support,5200847.48
Company_5,2023,Product Development,6681290.1
Company_5,2023,Sales,7086890.62
Company_5,2023,Finance,5980739.83
Company_5,2023,Security,6579579.24
Company_5,2023,Customer Success,6345995.84
Company_5,2023,Business Intelligence,2547337.17
Company_5,2023,Operations,6655164.04
Company_5,2023,Legal,1780499.4
Company_5,2024,R&D,3148588.1
Company_5,2024,HR,9454672.58
Company_5,2024,Marketing,8694681.0
Company_5,2024,IT Support,9332671.43
Company_5,2024,Product Development,10845799.23
Company_5,2024,Sales,6637012.78
Company_5,2024,Finance,8343123.46
Company_5,2024,Security,9409485.78
Company_5,2024,Customer Success,5689681.71
Company_5,2024,Business Intelligence,5361714.11
Company_5,2024,Operations,8354499.72
Company_5,2024,Legal,12258091.59
Company_6,2005,R&D,12544834.41
Company_6,2005,HR,11258589.78
Company_6,2005,Marketing,3445091.88
Company_6,2005,IT Support,4419665.81
Company_6,2005,Product Development,7288464.32
Company_6,2005,Sales,3312437.48
Company_6,2005,Finance,6693521.58
Company_6,2005,Security,7369723.95
Company_6,2005,Customer Success,10580041.48
Company_6,2005,Business Intelligence,7035100.15
Company_6,2005,Operations,6502072.19
Company_6,2005,Legal,3782453.65
